"","ec5_parent_uuid.tree","ec5_parent_uuid","ec5_uuid","created_at.stem","uploaded_at.stem","title.stem","Stem_number","Stem_distance","Angle_to_base","Angle_to_canopy","Stem_girth","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at","uploaded_at","title","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"31","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","d617115f-0c49-48e4-bcbd-7b822f9afe46","2025-10-06T13:24:55.000Z","2025-10-06T15:33:40.000Z",7,7,12,9,36,37,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"32","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","5c01bfa4-e720-4438-b7f5-ac734ad28c68","2025-10-06T13:24:32.000Z","2025-10-06T15:33:38.000Z",6,6,12,9,36,32,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"33","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","574825d1-ff1b-46fa-b776-8ed6e64b5ae6","2025-10-06T13:24:14.000Z","2025-10-06T15:33:36.000Z",5,5,12,9,36,33,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"34","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","a529cdca-c1e6-4f75-8dcc-949a7f7f8edc","2025-10-06T13:23:56.000Z","2025-10-06T15:33:35.000Z",4,4,12,9,36,40,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"35","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","175d8ee7-db7d-4600-ac04-83db97a0bb9f","2025-10-06T13:23:37.000Z","2025-10-06T15:33:33.000Z",3,3,12,9,36,37,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"36","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","3af8ffe2-f503-40e7-9133-b457c5645059","2025-10-06T13:23:14.000Z","2025-10-06T15:33:31.000Z",2,2,12,9,36,36,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"37","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","2e2252d2-1604-4381-b00d-b78d58cc2807","2025-10-06T13:22:43.000Z","2025-10-06T15:33:30.000Z",1,1,12,9,36,38,"2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"38","1dc2a8ba-f620-4b50-b66d-8d13028771a1","823f8f86-ce3f-4cb5-8cc7-288ffbd1ae71","3692f917-5048-47ce-a315-5da9110762c9","2025-10-06T12:59:28.000Z","2025-10-06T15:33:23.000Z",1,1,12,5,51,110,"2025-10-06T12:58:34.000Z","2025-10-06T15:33:22.000Z","QI","QI",3.9,"Betula pendula (Silver Birch)",NA,51.412829,-0.653456,4,5698347,663180,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=823f8f86-ce3f-4cb5-8cc7-288ffbd1ae71_1759755510.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"39","1dc2a8ba-f620-4b50-b66d-8d13028771a1","f5073ae1-0d2d-4643-ae81-2a4bee781848","fcb96927-f321-471c-83ab-0924d4af6913","2025-10-06T13:01:40.000Z","2025-10-06T15:33:26.000Z",1,1,12,13,61,140,"2025-10-06T13:01:10.000Z","2025-10-06T15:33:25.000Z","QII","QII",8.4,"Quercus petraea (Sessile Oak)",NA,51.412664,-0.653414,12,5698328,663184,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f5073ae1-0d2d-4643-ae81-2a4bee781848_1759755665.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"40","1dc2a8ba-f620-4b50-b66d-8d13028771a1","b88e7209-e9b3-49c5-bafe-8da5e8430378","7047f1a6-b79b-4123-950d-cb672d86765c","2025-10-06T13:53:07.000Z","2025-10-06T15:33:44.000Z",1,1,12,0,57,109,"2025-10-06T13:06:01.000Z","2025-10-06T15:33:43.000Z","QIV","QIV",2.2,"Quercus petraea (Sessile Oak)",NA,51.412794,-0.65347,12,5698343,663179,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b88e7209-e9b3-49c5-bafe-8da5e8430378_1759755956.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"41","20dc8428-6ced-4ccb-9803-a81c092c91d4","a6cde27d-81dd-4d6e-b06e-ddac243f1785","7fed3347-f40d-44ce-81c6-08ad3e8421a0","2025-10-06T14:26:11.000Z","2025-10-06T15:05:37.000Z",1,1,10,13,67,130,"2025-10-06T14:25:50.000Z","2025-10-06T15:05:36.000Z","QI","QI",1.1,"Acer pseudoplatanus (Sycamore)",NA,51.414308,-0.649514,9,5698520,663449,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a6cde27d-81dd-4d6e-b06e-ddac243f1785_1759760743.jpg","2025-10-06T14:25:11.000Z","2025-10-06T15:05:34.000Z","6 T2 P4","6","06/10/2025","Farm wood","T2","P4",51.414274,-0.649503,5,5698516,663450,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=20dc8428-6ced-4ccb-9803-a81c092c91d4_1759760708.jpg"
"42","20dc8428-6ced-4ccb-9803-a81c092c91d4","930587db-5057-499e-9ead-e8dfc7c952bf","67d7859e-e051-4be2-90b0-8f0775833d52","2025-10-06T14:31:03.000Z","2025-10-06T15:05:49.000Z",1,1,10,13,41,47,"2025-10-06T14:30:43.000Z","2025-10-06T15:05:48.000Z","QIV","QIV",7,"Acer pseudoplatanus (Sycamore)",NA,51.414404,-0.649546,6,5698531,663446,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=930587db-5057-499e-9ead-e8dfc7c952bf_1759761041.jpg","2025-10-06T14:25:11.000Z","2025-10-06T15:05:34.000Z","6 T2 P4","6","06/10/2025","Farm wood","T2","P4",51.414274,-0.649503,5,5698516,663450,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=20dc8428-6ced-4ccb-9803-a81c092c91d4_1759760708.jpg"
"43","20dc8428-6ced-4ccb-9803-a81c092c91d4","019fe015-89dc-44bb-9a92-afdf82abddf2","fe02086c-da71-4a1f-b4f8-2e1d1b4f3da9","2025-10-06T14:28:55.000Z","2025-10-06T15:05:41.000Z",1,1,10,10,60,469,"2025-10-06T14:27:48.000Z","2025-10-06T15:05:40.000Z","QII","QII",NA,"Quercus cerris (Turkish Oak)",231,51.414381,-0.649389,10,5698528,663457,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=019fe015-89dc-44bb-9a92-afdf82abddf2_1759760862.jpg","2025-10-06T14:25:11.000Z","2025-10-06T15:05:34.000Z","6 T2 P4","6","06/10/2025","Farm wood","T2","P4",51.414274,-0.649503,5,5698516,663450,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=20dc8428-6ced-4ccb-9803-a81c092c91d4_1759760708.jpg"
"44","20dc8428-6ced-4ccb-9803-a81c092c91d4","29bd48ae-fecf-457e-a8dc-bb9a604dfa9d","25f68e1d-709e-45be-a4fb-e75b266862b0","2025-10-06T14:30:10.000Z","2025-10-06T15:05:45.000Z",1,1,10,15,52,45,"2025-10-06T14:29:50.000Z","2025-10-06T15:05:44.000Z","QIII","QIII",8.7,"Acer pseudoplatanus (Sycamore)",NA,51.414229,-0.649515,4,5698511,663449,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=29bd48ae-fecf-457e-a8dc-bb9a604dfa9d_1759760978.jpg","2025-10-06T14:25:11.000Z","2025-10-06T15:05:34.000Z","6 T2 P4","6","06/10/2025","Farm wood","T2","P4",51.414274,-0.649503,5,5698516,663450,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=20dc8428-6ced-4ccb-9803-a81c092c91d4_1759760708.jpg"
"45","21cc0197-bdd9-48e4-9dc7-7dadbca4f73b","c71b8463-244c-4eb8-837d-5348f0e57281","c5cc5d91-38d1-4d9c-a224-cd7a04c255b3","2025-10-06T12:46:34.000Z","2025-10-06T12:54:20.000Z",1,1,10,13,31,30,"2025-10-06T12:37:02.000Z","2025-10-06T12:54:19.000Z","QI","QI",3.6,"Acer pseudoplatanus (Sycamore)",NA,51.411526,-0.650579,37,5698208,663385,"30U","","2025-10-06T12:30:44.000Z","2025-10-06T16:40:04.000Z","4 T1 P1","4","06/10/2025","Gunnes's Thicket","T1","P1",51.414018,-0.643958,960,5698500,663836,"30U",5,1,1,"Dicranaceae","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=21cc0197-bdd9-48e4-9dc7-7dadbca4f73b_1759753817.jpg"
"46","21cc0197-bdd9-48e4-9dc7-7dadbca4f73b","865bc4d4-c3a6-479f-8234-086534fe7991","ecd64ef3-7322-4a81-8d24-b853ae8d8f6f","2025-10-06T12:55:43.000Z","2025-10-06T16:40:11.000Z",1,1,NA,NA,NA,117,"2025-10-06T12:53:45.000Z","2025-10-06T16:40:09.000Z","QIII","QIII",2.3,"Betula pendula (Silver Birch)",NA,51.411499,-0.650499,5,5698205,663390,"30U","","2025-10-06T12:30:44.000Z","2025-10-06T16:40:04.000Z","4 T1 P1","4","06/10/2025","Gunnes's Thicket","T1","P1",51.414018,-0.643958,960,5698500,663836,"30U",5,1,1,"Dicranaceae","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=21cc0197-bdd9-48e4-9dc7-7dadbca4f73b_1759753817.jpg"
"47","21cc0197-bdd9-48e4-9dc7-7dadbca4f73b","662671e4-3f70-4144-b8ff-bdeecc3c374e","318017c8-1721-44a1-9723-b1194f441829","2025-10-06T13:00:48.000Z","2025-10-06T16:40:28.000Z",1,1,10,15,43,33,"2025-10-06T12:57:41.000Z","2025-10-06T16:40:27.000Z","QIV","QIV",8.3,"Acer pseudoplatanus (Sycamore)",NA,51.411442,-0.650664,9,5698199,663379,"30U","","2025-10-06T12:30:44.000Z","2025-10-06T16:40:04.000Z","4 T1 P1","4","06/10/2025","Gunnes's Thicket","T1","P1",51.414018,-0.643958,960,5698500,663836,"30U",5,1,1,"Dicranaceae","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=21cc0197-bdd9-48e4-9dc7-7dadbca4f73b_1759753817.jpg"
"48","21cc0197-bdd9-48e4-9dc7-7dadbca4f73b","865bc4d4-c3a6-479f-8234-086534fe7991","7d13a3d2-4365-4271-89e1-aee6ff25f803","2025-10-06T12:56:18.000Z","2025-10-06T16:40:25.000Z",2,2,15,6,61,122,"2025-10-06T12:53:45.000Z","2025-10-06T16:40:09.000Z","QIII","QIII",2.3,"Betula pendula (Silver Birch)",NA,51.411499,-0.650499,5,5698205,663390,"30U","","2025-10-06T12:30:44.000Z","2025-10-06T16:40:04.000Z","4 T1 P1","4","06/10/2025","Gunnes's Thicket","T1","P1",51.414018,-0.643958,960,5698500,663836,"30U",5,1,1,"Dicranaceae","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=21cc0197-bdd9-48e4-9dc7-7dadbca4f73b_1759753817.jpg"
"49","21cc0197-bdd9-48e4-9dc7-7dadbca4f73b","716cba15-88c2-4d25-bc4c-33ae63a06bfb","ea7d83fe-8299-4e8d-a4ee-60ed4f8023ae","2025-10-06T12:49:10.000Z","2025-10-06T16:40:07.000Z",1,1,NA,1,57,60,"2025-10-06T12:47:27.000Z","2025-10-06T16:40:05.000Z","QII","QII",3.6,"Acer pseudoplatanus (Sycamore)",NA,51.411551,-0.650513,6,5698211,663389,"30U","","2025-10-06T12:30:44.000Z","2025-10-06T16:40:04.000Z","4 T1 P1","4","06/10/2025","Gunnes's Thicket","T1","P1",51.414018,-0.643958,960,5698500,663836,"30U",5,1,1,"Dicranaceae","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=21cc0197-bdd9-48e4-9dc7-7dadbca4f73b_1759753817.jpg"
"50","26a571de-7e35-47f8-84fc-fc2090739d59","4afdea4a-5560-4be5-b6fc-25c17fb67621","79e958cc-b9c8-43c1-a66f-f4f0a0cf24a8","2025-10-06T14:34:37.000Z","2025-10-06T15:05:56.000Z",1,1,10,11,46,50,"2025-10-06T14:33:49.000Z","2025-10-06T15:05:54.000Z","QI","QI",0.4,"Acer pseudoplatanus (Sycamore)",NA,51.414237,-0.649174,4,5698513,663473,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4afdea4a-5560-4be5-b6fc-25c17fb67621_1759761201.jpg","2025-10-06T14:32:37.000Z","2025-10-06T15:05:52.000Z","6 T2 P5","6","06/10/2025","Farm wood","T2","P5",51.414184,-0.649191,5,5698507,663472,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26a571de-7e35-47f8-84fc-fc2090739d59_1759761156.jpg"
"51","26a571de-7e35-47f8-84fc-fc2090739d59","75df0c4e-c781-4ea8-9e9d-bfb62ed352db","4c4c57a4-5aec-4fda-bf35-03feee4c41bf","2025-10-06T14:36:54.000Z","2025-10-06T15:06:00.000Z",1,1,10,14,51,44,"2025-10-06T14:36:22.000Z","2025-10-06T15:05:58.000Z","QII","QII",1.39,"Acer pseudoplatanus (Sycamore)",NA,51.414239,-0.649158,4,5698513,663474,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=75df0c4e-c781-4ea8-9e9d-bfb62ed352db_1759761380.jpg","2025-10-06T14:32:37.000Z","2025-10-06T15:05:52.000Z","6 T2 P5","6","06/10/2025","Farm wood","T2","P5",51.414184,-0.649191,5,5698507,663472,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26a571de-7e35-47f8-84fc-fc2090739d59_1759761156.jpg"
"52","26a571de-7e35-47f8-84fc-fc2090739d59","76a7371b-bfdf-4ba5-8f74-60eb55515e31","a69587df-7b3a-4a37-9303-c7b50c26d3e6","2025-10-06T14:38:22.000Z","2025-10-06T15:06:04.000Z",1,1,6.1,10,49,55,"2025-10-06T14:37:51.000Z","2025-10-06T15:06:02.000Z","QIII","QIII",6.1,"Quercus robur (Pedunculated Oak)",NA,51.41421,-0.649229,5,5698510,663469,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=76a7371b-bfdf-4ba5-8f74-60eb55515e31_1759761469.jpg","2025-10-06T14:32:37.000Z","2025-10-06T15:05:52.000Z","6 T2 P5","6","06/10/2025","Farm wood","T2","P5",51.414184,-0.649191,5,5698507,663472,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26a571de-7e35-47f8-84fc-fc2090739d59_1759761156.jpg"
"53","26a571de-7e35-47f8-84fc-fc2090739d59","abe14095-29c3-4dff-81d2-72d5e20afcb7","96b24195-28c0-4321-9a72-be7a63debb63","2025-10-06T14:39:38.000Z","2025-10-06T15:06:08.000Z",1,1,10,15,55,45,"2025-10-06T14:39:17.000Z","2025-10-06T15:06:06.000Z","QIV","QIV",5.6,"Acer pseudoplatanus (Sycamore)",NA,51.414287,-0.649276,7,5698518,663465,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=abe14095-29c3-4dff-81d2-72d5e20afcb7_1759761554.jpg","2025-10-06T14:32:37.000Z","2025-10-06T15:05:52.000Z","6 T2 P5","6","06/10/2025","Farm wood","T2","P5",51.414184,-0.649191,5,5698507,663472,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26a571de-7e35-47f8-84fc-fc2090739d59_1759761156.jpg"
"54","26c691bc-68b9-489f-adf3-da5e5fe6c8e2","58513dfb-8591-4e7b-985f-dbf09c1154ba","9ea06846-e792-4235-9502-5061c220f1c3","2025-10-06T14:14:42.000Z","2025-10-06T15:05:27.000Z",1,1,10,10,68,110,"2025-10-06T14:14:02.000Z","2025-10-06T15:05:26.000Z","QIII","QIII",9,"Acer pseudoplatanus (Sycamore)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T14:09:46.000Z","2025-10-06T15:05:15.000Z","6 T2 P3","6","06/10/2025","Farm wood","T2","P3",51.414408,-0.649669,5,5698531,663438,"30U",5,1,0,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26c691bc-68b9-489f-adf3-da5e5fe6c8e2_1759759783.jpg"
"55","26c691bc-68b9-489f-adf3-da5e5fe6c8e2","da2f21ca-5844-4d14-964a-2e50e1aa9f72","3bd84b8f-9a98-4e95-ab4b-7fdd8101eac8","2025-10-06T14:20:58.000Z","2025-10-06T15:05:19.000Z",1,1,10,12,65,110,"2025-10-06T14:11:36.000Z","2025-10-06T15:05:17.000Z","QI","QI",0.3,"Quercus cerris (Turkish Oak)",230,51.414389,-0.649662,4,5698529,663438,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da2f21ca-5844-4d14-964a-2e50e1aa9f72_1759759887.jpg","2025-10-06T14:09:46.000Z","2025-10-06T15:05:15.000Z","6 T2 P3","6","06/10/2025","Farm wood","T2","P3",51.414408,-0.649669,5,5698531,663438,"30U",5,1,0,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26c691bc-68b9-489f-adf3-da5e5fe6c8e2_1759759783.jpg"
"56","26c691bc-68b9-489f-adf3-da5e5fe6c8e2","26d94d67-595a-4891-8306-409e910de896","e8876a67-b893-4596-9635-f8a0f1acfc68","2025-10-06T14:19:01.000Z","2025-10-06T15:05:31.000Z",1,1,10,8,55,120,"2025-10-06T14:15:28.000Z","2025-10-06T15:05:30.000Z","QIV","QIV",12.5,"Acer pseudoplatanus (Sycamore)",NA,51.414665,-0.648144,36,5698563,663543,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26d94d67-595a-4891-8306-409e910de896_1759760622.jpg","2025-10-06T14:09:46.000Z","2025-10-06T15:05:15.000Z","6 T2 P3","6","06/10/2025","Farm wood","T2","P3",51.414408,-0.649669,5,5698531,663438,"30U",5,1,0,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26c691bc-68b9-489f-adf3-da5e5fe6c8e2_1759759783.jpg"
"57","26c691bc-68b9-489f-adf3-da5e5fe6c8e2","fb0a8d89-a51d-4649-a961-1fe55f45b5e5","8bb151ea-42b0-431f-9bad-1bb2fa829211","2025-10-06T14:12:36.000Z","2025-10-06T15:05:23.000Z",1,1,10,14,50,110,"2025-10-06T14:12:17.000Z","2025-10-06T15:05:22.000Z","QII","QII",6.1,"Acer pseudoplatanus (Sycamore)",NA,51.414389,-0.649561,6,5698529,663445,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=fb0a8d89-a51d-4649-a961-1fe55f45b5e5_1759759934.jpg","2025-10-06T14:09:46.000Z","2025-10-06T15:05:15.000Z","6 T2 P3","6","06/10/2025","Farm wood","T2","P3",51.414408,-0.649669,5,5698531,663438,"30U",5,1,0,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=26c691bc-68b9-489f-adf3-da5e5fe6c8e2_1759759783.jpg"
"58","27cebdb8-6d71-4c81-aef1-544f8ee4ef35","12071880-a471-11f0-b1b0-9b88d8d6ce55","118a03d0-a472-11f0-b705-438b2def6382","2025-10-08T18:10:27.000Z","2025-10-08T21:38:08.000Z",1,1,15.2,3,55,94,"2025-10-08T18:03:18.000Z","2025-10-08T18:04:37.000Z","QI","QI",7.1,"Quercus cerris (Turkish Oak)",5738,51.40895,-0.64474,4,5697935,663800,"30U","","2025-10-08T14:11:57.000Z","2025-10-08T14:13:34.000Z","7 T2 P4","7","06/10/2025","Elms Slope","T2","P4",51.40891,-0.64474,4,5697930,663800,"30U",0,0,0,"n/a","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=27cebdb8-6d71-4c81-aef1-544f8ee4ef35_1759932714.jpg"
"59","27cebdb8-6d71-4c81-aef1-544f8ee4ef35","41812dd0-a471-11f0-b1b0-9b88d8d6ce55","42d49360-a472-11f0-aed5-d517f1eee984","2025-10-08T18:11:50.000Z","2025-10-08T21:38:50.000Z",1,1,10.3,7,32,42,"2025-10-08T18:04:38.000Z","2025-10-08T18:06:06.000Z","QII","QII",4.28,"Acer pseudoplatanus (Sycamore)",NA,51.40895,-0.64473,4,5697935,663801,"30U","","2025-10-08T14:11:57.000Z","2025-10-08T14:13:34.000Z","7 T2 P4","7","06/10/2025","Elms Slope","T2","P4",51.40891,-0.64474,4,5697930,663800,"30U",0,0,0,"n/a","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=27cebdb8-6d71-4c81-aef1-544f8ee4ef35_1759932714.jpg"
