"","ec5_parent_uuid","ec5_uuid","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at.transect","uploaded_at.transect","title.transect","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"38","176494b3-61f1-4da7-8148-4f65bc5eeab5","9cc74a45-9914-472f-b0b4-342454a2b1ae","2024-10-07T13:57:27.000Z","2024-10-07T14:59:24.000Z","QIII","QIII",7,"Quercus robur (Pedunculated Oak)",1362,51.411889,-0.640831,5,5698270,664061,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9cc74a45-9914-472f-b0b4-342454a2b1ae_1728309440.jpg","2024-10-07T13:48:12.000Z","2024-10-07T14:59:18.000Z","1 T1 P3","1","07/10/2024","Merten's Acres","T1","P3",51.411773,-0.640816,4,5698258,664063,"30U",35,1,46,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=176494b3-61f1-4da7-8148-4f65bc5eeab5_1728308872.jpg"
"39","176494b3-61f1-4da7-8148-4f65bc5eeab5","044926df-8196-4068-ba1a-54ba5f4bf605","2024-10-07T13:52:47.000Z","2024-10-07T14:59:22.000Z","QII","QII",6.8,"Quercus robur (Pedunculated Oak)",1363,51.411874,-0.640892,5,5698269,664057,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=044926df-8196-4068-ba1a-54ba5f4bf605_1728309160.jpg","2024-10-07T13:48:12.000Z","2024-10-07T14:59:18.000Z","1 T1 P3","1","07/10/2024","Merten's Acres","T1","P3",51.411773,-0.640816,4,5698258,664063,"30U",35,1,46,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=176494b3-61f1-4da7-8148-4f65bc5eeab5_1728308872.jpg"
"40","176494b3-61f1-4da7-8148-4f65bc5eeab5","7a27e5a2-dfba-4dab-967f-a613be22721f","2024-10-07T13:49:51.000Z","2024-10-07T14:59:20.000Z","QI","QI",5.9,"Betula pendula (Silver Birch)",NA,51.411897,-0.640719,5,5698272,664069,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7a27e5a2-dfba-4dab-967f-a613be22721f_1728308960.jpg","2024-10-07T13:48:12.000Z","2024-10-07T14:59:18.000Z","1 T1 P3","1","07/10/2024","Merten's Acres","T1","P3",51.411773,-0.640816,4,5698258,664063,"30U",35,1,46,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=176494b3-61f1-4da7-8148-4f65bc5eeab5_1728308872.jpg"
"41","190e4573-3da0-447e-b8fa-131ec808a9dd","93108b16-6a1b-4ecd-95bf-bbbaef5cb2e9","2025-10-06T13:11:42.000Z","2025-10-06T16:40:39.000Z","QIII","QIII",8.15,"Quercus robur (Pedunculated Oak)",NA,51.411669,-0.650492,5,5698224,663390,"30U","","2025-10-06T13:05:23.000Z","2025-10-06T16:40:31.000Z","4 T1 P2","4","06/10/2025","Gunnes's Thicket","T1","P2",51.411678,-0.650579,7,5698225,663384,"30U",30,4,6,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=190e4573-3da0-447e-b8fa-131ec808a9dd_1759755892.jpg"
"42","190e4573-3da0-447e-b8fa-131ec808a9dd","752b1fd3-9a22-407d-94f0-54d666b31b83","2025-10-06T13:14:19.000Z","2025-10-06T16:40:42.000Z","QIV","QIV",3.8,"Quercus robur (Pedunculated Oak)",2677,51.411601,-0.650609,10,5698217,663382,"30U","","2025-10-06T13:05:23.000Z","2025-10-06T16:40:31.000Z","4 T1 P2","4","06/10/2025","Gunnes's Thicket","T1","P2",51.411678,-0.650579,7,5698225,663384,"30U",30,4,6,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=190e4573-3da0-447e-b8fa-131ec808a9dd_1759755892.jpg"
"43","190e4573-3da0-447e-b8fa-131ec808a9dd","bbc583c3-2b13-468c-a4c0-6a04d556b9f6","2025-10-06T13:09:41.000Z","2025-10-06T16:40:36.000Z","QII","QII",4,"Quercus robur (Pedunculated Oak)",NA,51.411707,-0.650545,11,5698228,663386,"30U","","2025-10-06T13:05:23.000Z","2025-10-06T16:40:31.000Z","4 T1 P2","4","06/10/2025","Gunnes's Thicket","T1","P2",51.411678,-0.650579,7,5698225,663384,"30U",30,4,6,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=190e4573-3da0-447e-b8fa-131ec808a9dd_1759755892.jpg"
"44","190e4573-3da0-447e-b8fa-131ec808a9dd","2b498262-a3f4-46a1-a4f2-dab3c07e567c","2025-10-06T13:07:13.000Z","2025-10-06T16:40:32.000Z","QI","QI",8,"Quercus robur (Pedunculated Oak)",NA,51.411695,-0.650624,5,5698227,663381,"30U","","2025-10-06T13:05:23.000Z","2025-10-06T16:40:31.000Z","4 T1 P2","4","06/10/2025","Gunnes's Thicket","T1","P2",51.411678,-0.650579,7,5698225,663384,"30U",30,4,6,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=190e4573-3da0-447e-b8fa-131ec808a9dd_1759755892.jpg"
"45","1a931e3a-9a74-442a-8468-51b1c66c91a5","42d5f2fe-7bed-460b-bbd4-db3d3fa3f14d","2024-10-07T15:12:41.000Z","2024-10-08T08:34:03.000Z","QIV","QIV",2,"Acer pseudoplatanus (Sycamore)",NA,51.410916,-0.652071,5,5698137,663283,"30U","","2024-10-07T15:06:38.000Z","2024-10-08T14:04:34.000Z","4 T2 P4","4","07/10/2024","Gunnes's Thicket","T2","P4",51.411004,-0.652058,5,5698147,663284,"30U",20,1,1,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1a931e3a-9a74-442a-8468-51b1c66c91a5_1728313590.jpg"
"46","1a931e3a-9a74-442a-8468-51b1c66c91a5","3ca1363d-5453-4b83-8afe-9a2118aa3be8","2024-10-07T15:11:26.000Z","2024-10-08T08:34:00.000Z","QIII","QIII",6,"Acer pseudoplatanus (Sycamore)",NA,51.410893,-0.651941,5,5698135,663292,"30U","","2024-10-07T15:06:38.000Z","2024-10-08T14:04:34.000Z","4 T2 P4","4","07/10/2024","Gunnes's Thicket","T2","P4",51.411004,-0.652058,5,5698147,663284,"30U",20,1,1,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1a931e3a-9a74-442a-8468-51b1c66c91a5_1728313590.jpg"
"47","1a931e3a-9a74-442a-8468-51b1c66c91a5","943e6ad3-1486-4b87-819f-323f363bbcf3","2024-10-07T15:09:30.000Z","2024-10-08T08:33:56.000Z","QII","QII",5,"Acer pseudoplatanus (Sycamore)",NA,51.411032,-0.651813,5,5698151,663301,"30U","","2024-10-07T15:06:38.000Z","2024-10-08T14:04:34.000Z","4 T2 P4","4","07/10/2024","Gunnes's Thicket","T2","P4",51.411004,-0.652058,5,5698147,663284,"30U",20,1,1,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1a931e3a-9a74-442a-8468-51b1c66c91a5_1728313590.jpg"
"48","1a931e3a-9a74-442a-8468-51b1c66c91a5","af80fc97-3a03-44cd-971a-f3beb7ff74e2","2024-10-07T15:07:38.000Z","2024-10-08T08:33:53.000Z","QI","QI",4,"Quercus robur (Pedunculated Oak)",NA,51.41103,-0.651911,5,5698150,663294,"30U","","2024-10-07T15:06:38.000Z","2024-10-08T14:04:34.000Z","4 T2 P4","4","07/10/2024","Gunnes's Thicket","T2","P4",51.411004,-0.652058,5,5698147,663284,"30U",20,1,1,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1a931e3a-9a74-442a-8468-51b1c66c91a5_1728313590.jpg"
"49","1b1cfadd-91c2-4ab4-bee0-764224d3334c","5376973b-1a60-41fe-84a9-355416de7fe5","2024-10-07T14:01:56.000Z","2024-10-08T08:32:46.000Z","QIV","QIV",14,"Acer pseudoplatanus (Sycamore)",NA,51.411883,-0.650568,5,5698248,663384,"30U","","2024-10-07T13:46:24.000Z","2024-10-08T08:32:35.000Z","4 T1 P2","4","07/10/2024","Gunnes's Thicket","T1","P2",51.411969,-0.650463,5,5698258,663391,"30U",30,4,6,"Nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1cfadd-91c2-4ab4-bee0-764224d3334c_1728308781.jpg"
"50","1b1cfadd-91c2-4ab4-bee0-764224d3334c","afc712fd-457a-4b41-92cb-90b740b4fa26","2024-10-07T13:53:48.000Z","2024-10-08T08:32:43.000Z","QII","QII",6,"Quercus petraea (Sessile Oak)",NA,51.411924,-0.650335,5,5698253,663400,"30U","","2024-10-07T13:46:24.000Z","2024-10-08T08:32:35.000Z","4 T1 P2","4","07/10/2024","Gunnes's Thicket","T1","P2",51.411969,-0.650463,5,5698258,663391,"30U",30,4,6,"Nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1cfadd-91c2-4ab4-bee0-764224d3334c_1728308781.jpg"
"51","1b1cfadd-91c2-4ab4-bee0-764224d3334c","a1ddf3a0-95d5-493a-aabd-d02d7a5429cf","2024-10-07T13:57:31.000Z","2024-10-08T08:32:40.000Z","QIII","QIII",13,"Acer pseudoplatanus (Sycamore)",NA,51.411893,-0.650308,5,5698250,663402,"30U","","2024-10-07T13:46:24.000Z","2024-10-08T08:32:35.000Z","4 T1 P2","4","07/10/2024","Gunnes's Thicket","T1","P2",51.411969,-0.650463,5,5698258,663391,"30U",30,4,6,"Nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1cfadd-91c2-4ab4-bee0-764224d3334c_1728308781.jpg"
"52","1b1cfadd-91c2-4ab4-bee0-764224d3334c","987a2579-6db1-493a-aef8-d7505c906a21","2024-10-07T13:50:12.000Z","2024-10-08T08:32:37.000Z","QI","QI",1,"Salix sp. (Willow)",NA,51.412041,-0.65046,5,5698266,663391,"30U","","2024-10-07T13:46:24.000Z","2024-10-08T08:32:35.000Z","4 T1 P2","4","07/10/2024","Gunnes's Thicket","T1","P2",51.411969,-0.650463,5,5698258,663391,"30U",30,4,6,"Nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1cfadd-91c2-4ab4-bee0-764224d3334c_1728308781.jpg"
"53","1b1e31da-aaaf-440b-b66f-794de8d0b9f9","9d19842a-2139-4b12-883e-19dcb52fea21","2024-10-07T15:01:33.000Z","2024-10-07T16:11:09.000Z","QIV","QIV",3.3,"Quercus robur (Pedunculated Oak)",43,51.408988,-0.644442,5,5697940,663820,"30U","","2024-10-07T14:55:01.000Z","2024-10-07T16:10:59.000Z","9 T2 P1","9","07/10/2024","Elms Slope","T2","P1",51.409055,-0.644416,4,5697947,663822,"30U",50,1,23,"Stinging nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1e31da-aaaf-440b-b66f-794de8d0b9f9_1728312773.jpg"
"54","1b1e31da-aaaf-440b-b66f-794de8d0b9f9","977ec546-2ec4-4ef0-bb63-f5ef87d780a4","2024-10-07T14:57:40.000Z","2024-10-07T16:11:06.000Z","QII","QII",5.3,"Quercus robur (Pedunculated Oak)",NA,51.408975,-0.644516,6,5697938,663815,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=977ec546-2ec4-4ef0-bb63-f5ef87d780a4_1728313233.jpg","2024-10-07T14:55:01.000Z","2024-10-07T16:10:59.000Z","9 T2 P1","9","07/10/2024","Elms Slope","T2","P1",51.409055,-0.644416,4,5697947,663822,"30U",50,1,23,"Stinging nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1e31da-aaaf-440b-b66f-794de8d0b9f9_1728312773.jpg"
"55","1b1e31da-aaaf-440b-b66f-794de8d0b9f9","b3c19bf1-d596-489a-a4b1-da22c4618c21","2024-10-07T14:59:07.000Z","2024-10-07T16:11:03.000Z","QIII","QIII",5.2,"Quercus robur (Pedunculated Oak)",45,51.409051,-0.644468,4,5697947,663818,"30U","","2024-10-07T14:55:01.000Z","2024-10-07T16:10:59.000Z","9 T2 P1","9","07/10/2024","Elms Slope","T2","P1",51.409055,-0.644416,4,5697947,663822,"30U",50,1,23,"Stinging nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1e31da-aaaf-440b-b66f-794de8d0b9f9_1728312773.jpg"
"56","1b1e31da-aaaf-440b-b66f-794de8d0b9f9","e7073760-1b58-482a-aaef-11808605b5ab","2024-10-07T14:55:53.000Z","2024-10-07T16:11:00.000Z","QI","QI",2.3,"Betula pendula (Silver Birch)",NA,51.408958,-0.644618,5,5697936,663808,"30U","","2024-10-07T14:55:01.000Z","2024-10-07T16:10:59.000Z","9 T2 P1","9","07/10/2024","Elms Slope","T2","P1",51.409055,-0.644416,4,5697947,663822,"30U",50,1,23,"Stinging nettle","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b1e31da-aaaf-440b-b66f-794de8d0b9f9_1728312773.jpg"
"57","1b2383d9-8c42-4ae9-8617-d8ccbefbd38c","47b050c7-5429-407e-8449-3c8d40291e08","2024-10-07T13:32:08.000Z","2024-10-08T08:32:17.000Z","QIV","QIV",6,"Quercus petraea (Sessile Oak)",2676,51.411693,-0.650682,5,5698227,663377,"30U","","2024-10-07T13:25:50.000Z","2024-10-08T08:32:05.000Z","4 T1 P4","4","07/10/2024","Gunnes's Thicket","T1","P4",51.411702,-0.650479,5,5698228,663391,"30U",95,5,33,"Brush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b2383d9-8c42-4ae9-8617-d8ccbefbd38c_1728307547.jpg"
"58","1b2383d9-8c42-4ae9-8617-d8ccbefbd38c","c4ee733a-98db-475b-9712-dd2bc8db539f","2024-10-07T13:30:43.000Z","2024-10-08T08:32:13.000Z","QIII","QIII",8,"Quercus petraea (Sessile Oak)",2677,51.4116,-0.650616,5,5698216,663382,"30U","","2024-10-07T13:25:50.000Z","2024-10-08T08:32:05.000Z","4 T1 P4","4","07/10/2024","Gunnes's Thicket","T1","P4",51.411702,-0.650479,5,5698228,663391,"30U",95,5,33,"Brush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b2383d9-8c42-4ae9-8617-d8ccbefbd38c_1728307547.jpg"
"59","1b2383d9-8c42-4ae9-8617-d8ccbefbd38c","5fddc5e1-d42d-4ed2-ba46-7b5210a61746","2024-10-07T13:27:25.000Z","2024-10-08T08:32:10.000Z","QII","QII",6,"Quercus petraea (Sessile Oak)",2668,51.411689,-0.650471,5,5698227,663392,"30U","","2024-10-07T13:25:50.000Z","2024-10-08T08:32:05.000Z","4 T1 P4","4","07/10/2024","Gunnes's Thicket","T1","P4",51.411702,-0.650479,5,5698228,663391,"30U",95,5,33,"Brush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b2383d9-8c42-4ae9-8617-d8ccbefbd38c_1728307547.jpg"
"60","1b2383d9-8c42-4ae9-8617-d8ccbefbd38c","121f5ae1-266a-4f0d-9bb8-7603faa11e49","2024-10-07T13:27:05.000Z","2024-10-08T08:32:07.000Z","QI","QI",1,"Quercus petraea (Sessile Oak)",2670,51.411678,-0.650558,5,5698225,663386,"30U","","2024-10-07T13:25:50.000Z","2024-10-08T08:32:05.000Z","4 T1 P4","4","07/10/2024","Gunnes's Thicket","T1","P4",51.411702,-0.650479,5,5698228,663391,"30U",95,5,33,"Brush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b2383d9-8c42-4ae9-8617-d8ccbefbd38c_1728307547.jpg"
"61","1da2e82f-2077-4d96-96e7-766c61979e25","84149b2e-3206-4281-be29-02907ce42849","2025-10-06T15:00:54.000Z","2025-10-06T15:16:33.000Z","QIV","QIV",7.5,"Quercus robur (Pedunculated Oak)",2135,51.409872,-0.644854,5,5698037,663789,"30U","","2025-10-06T14:53:56.000Z","2025-10-06T15:16:16.000Z","group 5 T2 P5","group 5","06/10/2025","Elms Slope","T2","P5",51.409926,-0.64489,5,5698043,663786,"30U",20,1,10,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1da2e82f-2077-4d96-96e7-766c61979e25_1759762433.jpg"
"62","1da2e82f-2077-4d96-96e7-766c61979e25","c6406910-8b1a-420d-b815-fd9ca19b51ae","2025-10-06T14:59:33.000Z","2025-10-06T15:16:29.000Z","QIII","QIII",7.4,"Acer pseudoplatanus (Sycamore)",NA,51.409906,-0.644839,5,5698041,663790,"30U","","2025-10-06T14:53:56.000Z","2025-10-06T15:16:16.000Z","group 5 T2 P5","group 5","06/10/2025","Elms Slope","T2","P5",51.409926,-0.64489,5,5698043,663786,"30U",20,1,10,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1da2e82f-2077-4d96-96e7-766c61979e25_1759762433.jpg"
"63","1da2e82f-2077-4d96-96e7-766c61979e25","76a69120-cbd8-40fb-9ffd-22f62587ae6a","2025-10-06T14:56:07.000Z","2025-10-06T15:16:17.000Z","QI","QI",2.2,"Acer pseudoplatanus (Sycamore)",NA,51.409896,-0.64491,5,5698040,663785,"30U","","2025-10-06T14:53:56.000Z","2025-10-06T15:16:16.000Z","group 5 T2 P5","group 5","06/10/2025","Elms Slope","T2","P5",51.409926,-0.64489,5,5698043,663786,"30U",20,1,10,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1da2e82f-2077-4d96-96e7-766c61979e25_1759762433.jpg"
"64","1da2e82f-2077-4d96-96e7-766c61979e25","e5441214-6c9f-45db-9f36-ff2d816f2d6a","2025-10-06T14:58:15.000Z","2025-10-06T15:16:25.000Z","QII","QII",4.4,"Acer pseudoplatanus (Sycamore)",NA,51.409935,-0.644985,7,5698044,663779,"30U","","2025-10-06T14:53:56.000Z","2025-10-06T15:16:16.000Z","group 5 T2 P5","group 5","06/10/2025","Elms Slope","T2","P5",51.409926,-0.64489,5,5698043,663786,"30U",20,1,10,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1da2e82f-2077-4d96-96e7-766c61979e25_1759762433.jpg"
"65","1dc2a8ba-f620-4b50-b66d-8d13028771a1","b88e7209-e9b3-49c5-bafe-8da5e8430378","2025-10-06T13:06:01.000Z","2025-10-06T15:33:43.000Z","QIV","QIV",2.2,"Quercus petraea (Sessile Oak)",NA,51.412794,-0.65347,12,5698343,663179,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b88e7209-e9b3-49c5-bafe-8da5e8430378_1759755956.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"66","1dc2a8ba-f620-4b50-b66d-8d13028771a1","f5073ae1-0d2d-4643-ae81-2a4bee781848","2025-10-06T13:01:10.000Z","2025-10-06T15:33:25.000Z","QII","QII",8.4,"Quercus petraea (Sessile Oak)",NA,51.412664,-0.653414,12,5698328,663184,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f5073ae1-0d2d-4643-ae81-2a4bee781848_1759755665.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"67","1dc2a8ba-f620-4b50-b66d-8d13028771a1","823f8f86-ce3f-4cb5-8cc7-288ffbd1ae71","2025-10-06T12:58:34.000Z","2025-10-06T15:33:22.000Z","QI","QI",3.9,"Betula pendula (Silver Birch)",NA,51.412829,-0.653456,4,5698347,663180,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=823f8f86-ce3f-4cb5-8cc7-288ffbd1ae71_1759755510.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"68","1dc2a8ba-f620-4b50-b66d-8d13028771a1","0009cdf9-ceca-4058-9319-1232e9d1ff75","2025-10-06T13:05:21.000Z","2025-10-06T15:33:28.000Z","QIII","QIII",NA,"Corylus avellana (Hazel)",NA,51.412725,-0.653544,12,5698335,663174,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0009cdf9-ceca-4058-9319-1232e9d1ff75_1759755918.jpg","2025-10-06T12:14:47.000Z","2025-10-06T15:33:20.000Z","2 T1 P2","2","06/10/2025","Mann's Copse","T1","P2",51.413211,-0.655232,26,5698385,663055,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dc2a8ba-f620-4b50-b66d-8d13028771a1_1759752883.jpg"
"69","1ea8d761-6d9d-4deb-b9bf-2139230a8370","f2f696e5-d893-4d68-a67c-47b0a48ffaca","2024-10-07T16:47:00.000Z","2024-10-07T16:47:49.000Z","QIV","QIV",10,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:11:53.000Z","2024-10-07T16:41:39.000Z","3 T1 P3","3","07/10/2024","Nash's Copse","T1","P3",51.41446,0.6455,4,5698546,336272,"31U",50,3,37,"American Rhododendron","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1ea8d761-6d9d-4deb-b9bf-2139230a8370_1728317508.jpg"
"70","1ea8d761-6d9d-4deb-b9bf-2139230a8370","be260762-7063-4830-88be-361e607d5d62","2024-10-07T16:45:52.000Z","2024-10-07T16:47:47.000Z","QIII","QIII",10,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:11:53.000Z","2024-10-07T16:41:39.000Z","3 T1 P3","3","07/10/2024","Nash's Copse","T1","P3",51.41446,0.6455,4,5698546,336272,"31U",50,3,37,"American Rhododendron","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1ea8d761-6d9d-4deb-b9bf-2139230a8370_1728317508.jpg"
"71","1ea8d761-6d9d-4deb-b9bf-2139230a8370","7ba18355-1205-434d-b465-683e1f124e6b","2024-10-07T16:31:18.000Z","2024-10-07T16:41:43.000Z","QII","QII",2.48,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:11:53.000Z","2024-10-07T16:41:39.000Z","3 T1 P3","3","07/10/2024","Nash's Copse","T1","P3",51.41446,0.6455,4,5698546,336272,"31U",50,3,37,"American Rhododendron","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1ea8d761-6d9d-4deb-b9bf-2139230a8370_1728317508.jpg"
"72","1ea8d761-6d9d-4deb-b9bf-2139230a8370","19b22bd1-cad1-4fdf-b2e9-525dcbc63d38","2024-10-07T16:29:41.000Z","2024-10-07T16:41:40.000Z","QI","QI",1.2,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:11:53.000Z","2024-10-07T16:41:39.000Z","3 T1 P3","3","07/10/2024","Nash's Copse","T1","P3",51.41446,0.6455,4,5698546,336272,"31U",50,3,37,"American Rhododendron","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1ea8d761-6d9d-4deb-b9bf-2139230a8370_1728317508.jpg"
"73","20dc8428-6ced-4ccb-9803-a81c092c91d4","930587db-5057-499e-9ead-e8dfc7c952bf","2025-10-06T14:30:43.000Z","2025-10-06T15:05:48.000Z","QIV","QIV",7,"Acer pseudoplatanus (Sycamore)",NA,51.414404,-0.649546,6,5698531,663446,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=930587db-5057-499e-9ead-e8dfc7c952bf_1759761041.jpg","2025-10-06T14:25:11.000Z","2025-10-06T15:05:34.000Z","6 T2 P4","6","06/10/2025","Farm wood","T2","P4",51.414274,-0.649503,5,5698516,663450,"30U",0,0,0,"None","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=20dc8428-6ced-4ccb-9803-a81c092c91d4_1759760708.jpg"
